Unnamed: 0,ProductName,Price,Quantity,CustomerNo,Country,Date_day,Date_month,Date_year 
496892,405,27.62,3,14911.0,5,17,0,0
496893,2119,27.62,4,16270.0,21,17,0,0
496894,20,26.78,1,14718.0,21,17,0,0
496895,2516,26.78,4,13735.0,21,17,0,0
496896,2569,26.78,1,13735.0,21,17,0,0
496897,2006,26.78,1,13735.0,21,17,0,0
496898,2569,26.78,1,15736.0,21,17,0,0
496899,2006,26.78,1,15736.0,21,17,0,0
496900,2590,26.78,1,15736.0,21,17,0,0
496901,2516,26.78,4,14737.0,21,17,0,0
496902,2569,26.78,1,14737.0,21,17,0,0
496903,2006,26.78,2,14737.0,21,17,0,0
496904,2516,26.78,2,14738.0,21,17,0,0
496905,2006,26.78,1,14738.0,21,17,0,0
496906,2516,26.78,2,15739.0,21,17,0,0
496907,2569,26.78,2,15741.0,21,17,0,0
496908,70,26.78,1,15741.0,21,17,0,0
496909,2569,26.78,2,13743.0,21,17,0,0
496910,70,26.78,1,13743.0,21,17,0,0
496911,2569,26.78,2,17745.0,21,17,0,0
496912,754,25.04,1,16708.0,21,17,0,0
496913,763,25.04,1,14718.0,21,17,0,0
496914,748,25.04,1,14718.0,21,17,0,0
496915,759,25.04,1,14718.0,21,17,0,0
496916,756,25.04,1,14718.0,21,17,0,0
496917,770,25.04,1,14718.0,21,17,0,0
496918,751,25.04,1,14718.0,21,17,0,0
496919,754,25.04,1,14718.0,21,17,0,0
496920,748,25.04,2,15736.0,21,17,0,0
496921,747,25.04,1,15736.0,21,17,0,0
496922,758,25.04,1,15736.0,21,17,0,0
496923,763,25.04,1,14737.0,21,17,0,0
496924,748,25.04,2,14737.0,21,17,0,0
496925,759,25.04,1,14737.0,21,17,0,0
496926,819,25.04,2,14737.0,21,17,0,0
496927,747,25.04,1,14737.0,21,17,0,0
496928,758,25.04,1,14737.0,21,17,0,0
496929,763,25.04,1,14738.0,21,17,0,0
496930,758,25.04,1,14738.0,21,17,0,0
496931,759,25.04,1,15739.0,21,17,0,0
496932,758,25.04,1,15739.0,21,17,0,0
496933,747,25.04,2,15740.0,21,17,0,0
496934,750,25.04,1,15740.0,21,17,0,0
496935,758,25.04,1,15741.0,21,17,0,0
496936,748,25.04,2,16742.0,21,17,0,0
496937,747,25.04,1,13743.0,21,17,0,0
496938,758,25.04,1,15744.0,21,17,0,0
496939,748,25.04,1,13746.0,21,17,0,0
496940,2111,24.16,1,15736.0,21,17,0,0
496941,2111,24.16,1,14737.0,21,17,0,0
496942,2111,24.16,1,14738.0,21,17,0,0
496943,2423,24.16,2,14738.0,21,17,0,0
496944,2111,24.16,3,15739.0,21,17,0,0
496945,1318,24.16,2,15739.0,21,17,0,0
496946,2423,24.16,1,15741.0,21,17,0,0
496947,2111,24.16,1,17745.0,21,17,0,0
496948,2099,23.32,1,17961.0,21,17,0,0
496949,660,23.32,2,14911.0,5,17,0,0
496950,425,23.32,30,13029.0,21,17,0,0
496951,2582,23.32,1,16270.0,21,17,0,0
496952,3,23.32,2,16270.0,21,17,0,0
496953,1393,23.32,8,16270.0,21,17,0,0
496954,2001,23.32,2,12515.0,21,17,0,0
496955,430,23.32,2,12515.0,21,17,0,0
496956,1277,23.32,1,15753.0,21,17,0,0
496957,1376,23.32,1,12748.0,21,17,0,0
496958,2001,23.32,1,12748.0,21,17,0,0
496959,2129,23.32,1,17961.0,21,17,0,0
496960,2127,23.32,2,17961.0,21,17,0,0
496961,799,23.29,1,16708.0,21,17,0,0
496962,2517,23.29,1,15736.0,21,17,0,0
496963,2143,23.29,1,15736.0,21,17,0,0
496964,799,23.29,2,14738.0,21,17,0,0
496965,1959,23.29,1,14738.0,21,17,0,0
496966,799,23.29,1,15739.0,21,17,0,0
496967,1959,23.29,2,15739.0,21,17,0,0
496968,2532,23.29,1,15739.0,21,17,0,0
496969,800,23.29,1,15740.0,21,17,0,0
496970,1959,23.29,1,15741.0,21,17,0,0
496971,2517,23.29,1,16742.0,21,17,0,0
496972,1959,23.29,2,13743.0,21,17,0,0
496973,2532,23.29,1,15744.0,21,17,0,0
496974,1959,23.29,2,15744.0,21,17,0,0
496975,2517,23.29,1,15744.0,21,17,0,0
496976,2106,23.29,18,13750.0,21,17,0,0
496977,557,23.29,43,13750.0,21,17,0,0
496978,715,23.29,34,13750.0,21,17,0,0
496979,769,23.29,1,13750.0,21,17,0,0
496980,2558,23.29,1,13750.0,21,17,0,0
496981,767,23.29,1,13750.0,21,17,0,0
496982,1370,22.42,1,14718.0,21,17,0,0
496983,1545,22.42,1,14737.0,21,17,0,0
496984,325,22.42,3,14737.0,21,17,0,0
496985,557,21.55,2,16708.0,21,17,0,0
496986,814,21.55,1,16708.0,21,17,0,0
496987,1427,21.55,1,16708.0,21,17,0,0
496988,402,21.55,1,16708.0,21,17,0,0
496989,2395,21.55,1,16708.0,21,17,0,0
496990,2145,21.55,1,16708.0,21,17,0,0
496991,576,21.55,1,16708.0,21,17,0,0
496992,269,21.55,1,14718.0,21,17,0,0
496993,2118,21.55,1,14718.0,21,17,0,0
496994,2021,21.55,1,14718.0,21,17,0,0
496995,557,21.55,2,14718.0,21,17,0,0
496996,1426,21.55,1,14718.0,21,17,0,0
496997,2145,21.55,2,14718.0,21,17,0,0
496998,977,21.55,1,14718.0,21,17,0,0
496999,2118,21.55,1,13735.0,21,17,0,0
497000,814,21.55,1,13735.0,21,17,0,0
497001,1300,21.55,2,15736.0,21,17,0,0
497002,2118,21.55,1,14737.0,21,17,0,0
497003,814,21.55,1,14737.0,21,17,0,0
497004,1200,21.55,1,14738.0,21,17,0,0
497005,1596,21.55,2,14738.0,21,17,0,0
497006,1427,21.55,1,14738.0,21,17,0,0
497007,2118,21.55,2,15739.0,21,17,0,0
497008,2455,21.55,1,15739.0,21,17,0,0
497009,1427,21.55,1,15740.0,21,17,0,0
497010,2118,21.55,1,15740.0,21,17,0,0
497011,1200,21.55,1,15741.0,21,17,0,0
497012,2375,21.55,1,15741.0,21,17,0,0
497013,2375,21.55,1,15744.0,21,17,0,0
497014,2118,21.55,3,17745.0,21,17,0,0
497015,1200,21.55,1,17745.0,21,17,0,0
497016,2375,21.55,1,17745.0,21,17,0,0
497017,2028,21.55,1,13750.0,21,17,0,0
497018,1208,21.55,8,13750.0,21,17,0,0
497019,2021,21.55,6,13750.0,21,17,0,0
497020,1963,21.47,2,15034.0,21,17,0,0
497021,412,21.27,-2,18176.0,21,17,0,0
497022,1039,20.67,3,16708.0,21,17,0,0
497023,550,20.67,1,16708.0,21,17,0,0
497024,1527,20.67,3,14718.0,21,17,0,0
497025,1527,20.67,2,13735.0,21,17,0,0
497026,2353,20.67,2,15736.0,21,17,0,0
497027,1527,20.67,1,14737.0,21,17,0,0
497028,1527,20.67,2,14738.0,21,17,0,0
497029,825,20.67,1,15740.0,21,17,0,0
497030,1527,20.67,5,15740.0,21,17,0,0
497031,2349,20.67,2,16742.0,21,17,0,0
497032,1527,20.67,1,13746.0,21,17,0,0
497033,538,20.45,3,17961.0,21,17,0,0
497034,539,20.45,3,17961.0,21,17,0,0
497035,851,20.45,4,17961.0,21,17,0,0
497036,633,20.45,2,16270.0,21,17,0,0
497037,2649,20.45,2,16270.0,21,17,0,0
497038,2453,20.45,2,16270.0,21,17,0,0
497039,490,20.45,2,13487.0,21,17,0,0
497040,432,20.45,2,12515.0,21,17,0,0
497041,2453,20.45,1,15753.0,21,17,0,0
497042,169,11.02,-48,12971.0,21,17,0,0
497043,235,10.68,-6,13148.0,21,17,0,0
497044,2023,15.32,-1,13148.0,21,17,0,0
497045,2016,10.92,-24,13148.0,21,17,0,0
497046,2017,10.68,-24,13148.0,21,17,0,0
497047,1026,14.3,-1,13148.0,21,17,0,0
497048,1300,15.32,-1,13148.0,21,17,0,0
497049,1144,11.53,-1,18176.0,21,17,0,0
497050,2021,15.32,-1,18176.0,21,17,0,0
497051,2630,16.35,-1,14769.0,21,17,0,0
497052,2329,12.4,-2,14769.0,21,17,0,0
497053,2145,15.32,-1,13319.0,21,17,0,0
497054,874,14.61,-4,13319.0,21,17,0,0
497055,1432,10.68,-20,14643.0,21,17,0,0
497056,1432,10.68,-20,14643.0,21,17,0,0
497057,1432,10.68,-20,14643.0,21,17,0,0
497058,2432,11.53,-10,17007.0,21,17,0,0
497059,2145,15.32,-1,,21,17,0,0
497060,1546,20.45,-2,18223.0,21,17,0,0
497061,2527,660.62,2,16143.0,21,16,0,0
497062,1220,51.2,1,13050.0,21,16,0,0
497063,807,40.78,1,14631.0,21,16,0,0
497064,2001,36.38,1,16492.0,21,16,0,0
497065,1376,36.38,1,16492.0,21,16,0,0
497066,2130,36.38,1,16492.0,21,16,0,0
497067,2515,36.38,2,15595.0,21,16,0,0
497068,2001,36.38,1,15595.0,21,16,0,0
497069,817,36.38,1,15595.0,21,16,0,0
497070,1195,36.38,1,14631.0,21,16,0,0
497071,2001,36.38,1,14631.0,21,16,0,0
497072,817,36.38,1,14631.0,21,16,0,0
497073,2129,36.38,1,14631.0,21,16,0,0
497074,500,35.82,-2,14911.0,5,16,0,0
497075,1707,32.01,2,16492.0,21,16,0,0
497076,2426,32.01,1,16492.0,21,16,0,0
497077,1257,32.01,1,14631.0,21,16,0,0
497078,1707,32.01,1,14631.0,21,16,0,0
497079,138,14.09,4,16153.0,21,16,0,0
497080,136,13.27,8,16153.0,21,16,0,0
497081,1242,11.74,12,16153.0,21,16,0,0
497082,2145,15.32,3,16153.0,21,16,0,0
497083,616,11.78,24,16153.0,21,16,0,0
497084,663,16.35,4,16153.0,21,16,0,0
497085,2023,15.32,6,16153.0,21,16,0,0
497086,1980,12.86,6,16153.0,21,16,0,0
497087,2242,13.27,6,16153.0,21,16,0,0
497088,1207,15.02,8,12377.0,19,16,0,0
497089,557,15.32,16,12377.0,19,16,0,0
497090,250,11.53,24,12377.0,19,16,0,0
497091,1600,12.25,24,12377.0,19,16,0,0
497092,1574,15.32,12,12377.0,19,16,0,0
497093,1367,12.4,12,12377.0,19,16,0,0
497094,1457,10.68,24,12377.0,19,16,0,0
497095,1463,10.68,24,12377.0,19,16,0,0
497096,1462,10.68,24,12377.0,19,16,0,0
497097,1456,10.68,24,12377.0,19,16,0,0
497098,1459,10.68,24,12377.0,19,16,0,0
497099,1460,10.68,24,12377.0,19,16,0,0
497100,1848,11.94,12,12377.0,19,16,0,0
497101,1845,11.94,12,12377.0,19,16,0,0
497102,1389,12.25,12,12377.0,19,16,0,0
497103,599,12.25,12,12377.0,19,16,0,0
497104,2374,12.25,12,12377.0,19,16,0,0
497105,743,12.25,12,12377.0,19,16,0,0
497106,556,11.94,24,12377.0,19,16,0,0
497107,457,10.68,12,12377.0,19,16,0,0
497108,465,10.68,12,12377.0,19,16,0,0
497109,2371,10.68,24,12377.0,19,16,0,0
497110,2048,10.68,12,12377.0,19,16,0,0
497111,852,10.68,12,12377.0,19,16,0,0
497112,2470,10.92,12,12377.0,19,16,0,0
497113,1847,11.94,12,12377.0,19,16,0,0
497114,105,14.09,4,12377.0,19,16,0,0
497115,101,14.09,4,12377.0,19,16,0,0
497116,102,14.09,4,12377.0,19,16,0,0
497117,100,14.09,4,12377.0,19,16,0,0
497118,104,14.09,4,12377.0,19,16,0,0
497119,103,14.09,4,12377.0,19,16,0,0
497120,1202,11.53,24,12377.0,19,16,0,0
497121,2098,11.53,24,12377.0,19,16,0,0
497122,1775,11.94,12,12377.0,19,16,0,0
497123,2075,13.27,12,12377.0,19,16,0,0
497124,618,12.86,12,12377.0,19,16,0,0
497125,621,12.86,12,12377.0,19,16,0,0
497126,620,12.86,12,12377.0,19,16,0,0
497127,987,14.09,12,12377.0,19,16,0,0
497128,1719,14.09,4,12377.0,19,16,0,0
497129,1841,14.09,12,12377.0,19,16,0,0
497130,622,12.86,12,12377.0,19,16,0,0
497131,1980,12.4,120,16684.0,21,16,0,0
497132,2145,15.32,6,17069.0,21,16,0,0
497133,2146,15.32,3,17069.0,21,16,0,0
497134,2187,14.3,8,17069.0,21,16,0,0
497135,2183,14.3,4,17069.0,21,16,0,0
497136,1242,11.74,12,17069.0,21,16,0,0
497137,2513,11.53,12,17069.0,21,16,0,0
497138,2423,17.17,6,17069.0,21,16,0,0
497139,1920,13.27,6,17069.0,21,16,0,0
497140,1918,13.27,12,17069.0,21,16,0,0
497141,533,14.09,6,17069.0,21,16,0,0
497142,531,14.09,6,17069.0,21,16,0,0
497143,2006,11.53,12,17069.0,21,16,0,0
497144,1149,11.12,12,17069.0,21,16,0,0
497145,167,10.92,12,17069.0,21,16,0,0
497146,1147,11.12,12,17069.0,21,16,0,0
497147,1619,10.55,12,14646.0,14,16,0,0
497148,1612,10.55,12,14646.0,14,16,0,0
497149,2145,15.32,2,14646.0,14,16,0,0
497150,1273,12.25,1,14646.0,14,16,0,0
497151,1623,11.12,2,14646.0,14,16,0,0
497152,992,12.4,1,14646.0,14,16,0,0
497153,1960,15.32,2,14646.0,14,16,0,0
497154,1243,14.61,1,14646.0,14,16,0,0
497155,515,11.12,2,14646.0,14,16,0,0
497156,2207,11.53,2,14646.0,14,16,0,0
497157,1805,12.4,2,14646.0,14,16,0,0
497158,2658,11.94,2,14646.0,14,16,0,0
497159,2025,11.94,2,14646.0,14,16,0,0
497160,19,11.53,1,14646.0,14,16,0,0
497161,1695,13.27,1,14646.0,14,16,0,0
497162,627,12.82,1,16492.0,21,16,0,0
497163,1663,11.12,2,16492.0,21,16,0,0
497164,169,11.56,1,16492.0,21,16,0,0
497165,842,18.93,1,16492.0,21,16,0,0
497166,2458,11.12,2,16492.0,21,16,0,0
497167,2321,10.69,1,16492.0,21,16,0,0
497168,837,10.69,3,16492.0,21,16,0,0
497169,745,17.19,1,16492.0,21,16,0,0
497170,2400,12.82,1,16492.0,21,16,0,0
497171,2393,11.95,1,16492.0,21,16,0,0
497172,1964,11.95,2,16492.0,21,16,0,0
497173,2291,14.57,1,16492.0,21,16,0,0
497174,1816,12.82,1,16492.0,21,16,0,0
497175,2242,16.31,2,16492.0,21,16,0,0
497176,2391,12.82,1,16492.0,21,16,0,0
497177,6,11.56,1,16492.0,21,16,0,0
497178,8,11.56,1,16492.0,21,16,0,0
497179,7,11.56,2,16492.0,21,16,0,0
497180,2062,13.69,3,16492.0,21,16,0,0
497181,2525,12.82,1,16492.0,21,16,0,0
497182,2213,11.95,1,16492.0,21,16,0,0
497183,356,13.69,1,16492.0,21,16,0,0
497184,1941,13.69,1,16492.0,21,16,0,0
497185,2222,18.06,1,16492.0,21,16,0,0
497186,857,16.31,2,16492.0,21,16,0,0
497187,2539,11.12,2,16492.0,21,16,0,0
497188,643,11.12,3,16492.0,21,16,0,0
497189,499,15.44,1,16492.0,21,16,0,0
497190,2397,15.44,1,16492.0,21,16,0,0
497191,2176,18.06,1,16492.0,21,16,0,0
497192,186,12.82,1,16492.0,21,16,0,0
497193,1997,13.69,1,16492.0,21,16,0,0
497194,1913,11.95,1,16492.0,21,16,0,0
497195,584,10.69,6,16492.0,21,16,0,0
497196,585,10.69,1,16492.0,21,16,0,0
497197,587,10.69,3,16492.0,21,16,0,0
497198,730,10.69,2,16492.0,21,16,0,0
497199,445,13.69,2,16492.0,21,16,0,0
497200,1881,13.69,1,16492.0,21,16,0,0
497201,2641,12.82,1,16492.0,21,16,0,0
497202,331,12.82,1,16492.0,21,16,0,0
497203,1945,12.82,1,16492.0,21,16,0,0
497204,2112,11.12,1,16492.0,21,16,0,0
497205,1273,14.57,1,16492.0,21,16,0,0
497206,2310,11.95,2,16492.0,21,16,0,0
497207,2390,11.95,1,16492.0,21,16,0,0
497208,1687,11.95,1,16492.0,21,16,0,0
497209,2188,12.82,1,16492.0,21,16,0,0
497210,909,12.82,1,16492.0,21,16,0,0
497211,2046,11.12,1,16492.0,21,16,0,0
497212,2443,11.12,4,16492.0,21,16,0,0
497213,2371,11.12,5,16492.0,21,16,0,0
497214,2048,11.12,1,16492.0,21,16,0,0
497215,486,16.31,1,16492.0,21,16,0,0
497216,1748,13.69,1,16492.0,21,16,0,0
497217,72,13.69,1,16492.0,21,16,0,0
497218,73,13.69,2,16492.0,21,16,0,0
497219,2040,13.69,6,16492.0,21,16,0,0
497220,1660,16.31,2,16492.0,21,16,0,0
497221,1657,16.31,6,16492.0,21,16,0,0
497222,813,12.82,1,16492.0,21,16,0,0
497223,455,12.82,1,16492.0,21,16,0,0
497224,1478,12.82,2,16492.0,21,16,0,0
497225,1841,18.06,1,16492.0,21,16,0,0
497226,2106,15.44,2,16492.0,21,16,0,0
497227,1434,16.31,1,16492.0,21,16,0,0
497228,1671,18.93,1,16492.0,21,16,0,0
497229,940,14.57,1,16492.0,21,16,0,0
497230,1788,11.95,3,16492.0,21,16,0,0
497231,564,14.57,1,16492.0,21,16,0,0
497232,784,14.57,1,16492.0,21,16,0,0
497233,872,14.57,1,16492.0,21,16,0,0
497234,1167,11.95,1,16492.0,21,16,0,0
497235,22,16.31,3,16492.0,21,16,0,0
497236,1166,11.08,3,16492.0,21,16,0,0
497237,1170,13.69,1,16492.0,21,16,0,0
497238,2569,18.06,3,16492.0,21,16,0,0
497239,1704,13.69,6,16492.0,21,16,0,0
497240,2513,12.82,3,16492.0,21,16,0,0
497241,1310,13.69,1,16492.0,21,16,0,0
497242,2335,11.95,1,16492.0,21,16,0,0
497243,1868,11.95,3,16492.0,21,16,0,0
497244,1314,13.69,5,16492.0,21,16,0,0
497245,943,14.57,1,16492.0,21,16,0,0
497246,1379,11.95,7,16492.0,21,16,0,0
497247,23,14.57,1,16492.0,21,16,0,0
497248,705,11.95,1,16492.0,21,16,0,0
497249,245,12.82,2,16492.0,21,16,0,0
497250,1148,13.69,1,16492.0,21,16,0,0
497251,1139,13.3,1,16492.0,21,16,0,0
497252,1712,12.82,1,16492.0,21,16,0,0
497253,621,15.44,1,16492.0,21,16,0,0
497254,1573,16.31,1,16492.0,21,16,0,0
497255,1574,16.31,1,16492.0,21,16,0,0
497256,2077,16.31,1,16492.0,21,16,0,0
497257,1217,15.44,2,16492.0,21,16,0,0
497258,515,11.95,2,16492.0,21,16,0,0
497259,514,11.95,1,16492.0,21,16,0,0
497260,1284,18.93,1,16492.0,21,16,0,0
497261,1033,16.31,1,16492.0,21,16,0,0
497262,529,14.57,1,16492.0,21,16,0,0
497263,1925,14.57,1,16492.0,21,16,0,0
497264,2474,14.57,1,16492.0,21,16,0,0
497265,1634,11.56,1,16492.0,21,16,0,0
497266,1365,11.12,3,16492.0,21,16,0,0
497267,2470,11.56,1,16492.0,21,16,0,0
497268,1528,16.31,2,16492.0,21,16,0,0
497269,1174,13.69,3,16492.0,21,16,0,0
497270,1173,16.31,1,16492.0,21,16,0,0
497271,1466,11.95,1,16492.0,21,16,0,0
497272,1708,18.93,1,16492.0,21,16,0,0
497273,773,18.06,1,16492.0,21,16,0,0
497274,1400,11.12,2,16492.0,21,16,0,0
497275,1404,11.12,4,16492.0,21,16,0,0
497276,1458,11.12,1,16492.0,21,16,0,0
497277,2653,11.95,2,16492.0,21,16,0,0
497278,1626,15.44,2,16492.0,21,16,0,0
497279,464,15.44,1,16492.0,21,16,0,0
497280,569,11.95,2,16492.0,21,16,0,0
497281,1016,11.95,3,16492.0,21,16,0,0
497282,581,11.95,4,16492.0,21,16,0,0
497283,2029,11.95,2,16492.0,21,16,0,0
497284,582,11.95,2,16492.0,21,16,0,0
497285,1615,11.12,1,16492.0,21,16,0,0
497286,1610,11.12,1,16492.0,21,16,0,0
497287,2186,18.06,1,16492.0,21,16,0,0
497288,2374,14.57,1,16492.0,21,16,0,0
497289,743,14.57,3,16492.0,21,16,0,0
497290,493,13.69,1,16492.0,21,16,0,0
497291,494,13.69,1,16492.0,21,16,0,0
497292,1008,11.95,1,16492.0,21,16,0,0
497293,422,14.57,1,16492.0,21,16,0,0
497294,1389,14.57,1,16492.0,21,16,0,0
497295,1918,16.31,1,16492.0,21,16,0,0
497296,1919,16.31,1,16492.0,21,16,0,0
497297,1927,16.31,3,16492.0,21,16,0,0
497298,1099,16.31,1,16492.0,21,16,0,0
497299,465,11.12,2,16492.0,21,16,0,0
497300,457,11.12,2,16492.0,21,16,0,0
497301,2187,18.93,3,16492.0,21,16,0,0
497302,1012,14.57,1,16492.0,21,16,0,0
497303,1851,12.39,1,16492.0,21,16,0,0
497304,583,12.82,6,16492.0,21,16,0,0
497305,1851,14.57,1,16492.0,21,16,0,0
497306,843,15.44,1,16492.0,21,16,0,0
497307,2698,14.57,1,16492.0,21,16,0,0
497308,1517,13.69,2,16492.0,21,16,0,0
497309,2421,12.82,1,16492.0,21,16,0,0
497310,2392,12.82,1,16492.0,21,16,0,0
497311,1087,18.06,1,16492.0,21,16,0,0
497312,2094,12.82,1,16492.0,21,16,0,0
497313,2540,15.44,1,16492.0,21,16,0,0
497314,2015,15.44,2,16492.0,21,16,0,0
497315,2329,14.57,1,16492.0,21,16,0,0
497316,1150,16.31,1,16492.0,21,16,0,0
497317,93,11.95,2,16492.0,21,16,0,0
497318,1822,16.31,1,16492.0,21,16,0,0
497319,2464,12.82,1,16492.0,21,16,0,0
497320,101,18.06,1,16492.0,21,16,0,0
497321,2036,13.69,1,16492.0,21,16,0,0
497322,2031,13.69,1,16492.0,21,16,0,0
497323,2032,13.69,3,16492.0,21,16,0,0
497324,886,18.06,1,16492.0,21,16,0,0
497325,887,18.06,1,16492.0,21,16,0,0
497326,2357,11.95,1,16492.0,21,16,0,0
497327,1316,12.82,2,16492.0,21,16,0,0
497328,1315,12.82,1,16492.0,21,16,0,0
497329,2432,12.82,2,16492.0,21,16,0,0
497330,922,11.95,2,16492.0,21,16,0,0
497331,459,11.12,1,16492.0,21,16,0,0
497332,1208,19.8,2,16492.0,21,16,0,0
497333,1207,19.8,3,16492.0,21,16,0,0
497334,481,17.19,1,16492.0,21,16,0,0
497335,2116,16.31,4,16492.0,21,16,0,0
497336,1662,13.69,9,16492.0,21,16,0,0
497337,1662,16.31,1,16492.0,21,16,0,0
497338,1430,17.19,1,16492.0,21,16,0,0
497339,1243,18.93,1,16492.0,21,16,0,0
497340,1242,13.69,3,16492.0,21,16,0,0
497341,1910,15.44,1,16492.0,21,16,0,0
497342,527,13.69,1,16492.0,21,16,0,0
497343,2372,12.82,1,16492.0,21,16,0,0
497344,2364,12.82,1,16492.0,21,16,0,0
497345,2358,11.95,2,16492.0,21,16,0,0
497346,938,11.95,1,16492.0,21,16,0,0
497347,1857,13.69,1,16492.0,21,16,0,0
497348,1701,11.11,1,16492.0,21,16,0,0
497349,1670,18.93,2,16492.0,21,16,0,0
497350,2447,15.44,1,16492.0,21,16,0,0
497351,2108,11.95,2,16492.0,21,16,0,0
497352,2107,11.12,1,16492.0,21,16,0,0
497353,1193,13.69,1,16492.0,21,16,0,0
497354,142,12.82,2,16492.0,21,16,0,0
497355,1765,16.31,2,16492.0,21,16,0,0
497356,2211,11.95,10,16492.0,21,16,0,0
497357,50,13.69,1,16492.0,21,16,0,0
497358,2218,18.93,1,16492.0,21,16,0,0
497359,2215,12.82,1,16492.0,21,16,0,0
497360,1506,11.98,6,16492.0,21,16,0,0
497361,2647,15.44,2,16492.0,21,16,0,0
497362,99,14.57,1,16492.0,21,16,0,0
497363,1525,12.39,1,16492.0,21,16,0,0
497364,1525,14.57,1,16492.0,21,16,0,0
497365,829,18.93,1,16492.0,21,16,0,0
497366,511,14.57,2,16492.0,21,16,0,0
497367,510,13.69,2,16492.0,21,16,0,0
497368,504,13.69,2,16492.0,21,16,0,0
497369,1775,14.57,2,16492.0,21,16,0,0
497370,2070,15.44,6,16492.0,21,16,0,0
497371,323,11.56,1,16492.0,21,16,0,0
497372,2706,12.82,1,16492.0,21,16,0,0
497373,848,13.69,1,16492.0,21,16,0,0
497374,132,18.93,1,16492.0,21,16,0,0
497375,1734,14.57,1,16492.0,21,16,0,0
497376,143,12.82,6,16492.0,21,16,0,0
497377,78,11.56,1,16492.0,21,16,0,0
497378,2238,11.95,1,16492.0,21,16,0,0
497379,2090,11.95,1,16492.0,21,16,0,0
497380,2087,11.95,1,16492.0,21,16,0,0
497381,2477,12.82,3,16492.0,21,16,0,0
497382,228,11.12,1,16492.0,21,16,0,0
497383,2246,14.57,1,16492.0,21,16,0,0
497384,2250,14.57,1,16492.0,21,16,0,0
497385,263,13.28,1,16492.0,21,16,0,0
497386,798,14.16,1,16492.0,21,16,0,0
497387,1950,16.34,1,16492.0,21,16,0,0
497388,644,12.85,1,16492.0,21,16,0,0
497389,2534,15.47,1,16492.0,21,16,0,0
497390,1503,15.47,1,16492.0,21,16,0,0
497391,125,15.47,1,16492.0,21,16,0,0
497392,726,18.08,1,16492.0,21,16,0,0
497393,276,15.47,1,16492.0,21,16,0,0
497394,1751,12.41,1,16492.0,21,16,0,0
497395,857,13.27,11,16492.0,21,16,0,0
497396,1270,7.29,1,16492.0,21,16,0,0
497397,1262,7.29,1,16492.0,21,16,0,0
497398,1264,7.29,1,16492.0,21,16,0,0
497399,1267,7.29,1,16492.0,21,16,0,0
497400,1268,7.29,2,16492.0,21,16,0,0
497401,1383,7.29,1,16492.0,21,16,0,0
497402,1624,11.53,2,17493.0,21,16,0,0
497403,2430,11.77,1,17493.0,21,16,0,0
497404,1304,13.71,1,17493.0,21,16,0,0
497405,1231,13.27,1,17493.0,21,16,0,0
497406,2385,13.27,2,17493.0,21,16,0,0
497407,1571,14.61,1,17493.0,21,16,0,0
497408,2140,11.12,2,17493.0,21,16,0,0
497409,2623,16.35,1,17493.0,21,16,0,0
497410,2555,14.09,1,17493.0,21,16,0,0
497411,2098,11.53,12,13050.0,21,16,0,0
497412,872,12.4,6,13050.0,21,16,0,0
497413,873,11.74,12,13050.0,21,16,0,0
497414,1174,11.94,12,13050.0,21,16,0,0
497415,1884,11.53,12,13050.0,21,16,0,0
497416,2106,15.32,3,13050.0,21,16,0,0
497417,829,14.61,4,13050.0,21,16,0,0
497418,857,13.27,6,13050.0,21,16,0,0
497419,2474,12.4,5,13050.0,21,16,0,0
497420,69,12.4,6,13050.0,21,16,0,0
497421,2330,10.68,36,13050.0,21,16,0,0
497422,1225,11.12,24,13050.0,21,16,0,0
497423,2513,11.53,12,13050.0,21,16,0,0
497424,2333,10.68,24,13050.0,21,16,0,0
497425,1381,5.97,10,13050.0,21,16,0,0
497426,524,13.79,8,12944.0,21,16,0,0
497427,7,10.92,24,12944.0,21,16,0,0
497428,1411,11.53,12,12944.0,21,16,0,0
497429,2021,15.32,3,12944.0,21,16,0,0
497430,632,12.25,12,12944.0,21,16,0,0
497431,1710,11.74,24,12944.0,21,16,0,0
497432,1608,11.12,12,12944.0,21,16,0,0
497433,2556,11.12,12,12944.0,21,16,0,0
497434,103,14.09,4,12944.0,21,16,0,0
497435,105,14.09,4,12944.0,21,16,0,0
497436,2526,11.53,12,12944.0,21,16,0,0
497437,1979,6.43,12,12944.0,21,16,0,0
497438,627,10.68,20,15279.0,21,16,0,0
497439,2603,10.68,48,15279.0,21,16,0,0
497440,428,12.25,12,15279.0,21,16,0,0
497441,1432,10.68,20,15279.0,21,16,0,0
497442,26,11.53,12,15279.0,21,16,0,0
497443,2442,14.61,3,15279.0,21,16,0,0
497444,496,11.74,12,15279.0,21,16,0,0
497445,1024,13.27,4,15279.0,21,16,0,0
497446,1023,13.27,4,15279.0,21,16,0,0
497447,2286,15.32,2,15279.0,21,16,0,0
497448,1523,13.84,3,15279.0,21,16,0,0
497449,1092,14.61,4,15279.0,21,16,0,0
497450,1521,13.84,3,15279.0,21,16,0,0
497451,2552,14.61,4,15279.0,21,16,0,0
497452,2706,11.53,12,15279.0,21,16,0,0
497453,1068,11.74,18,15279.0,21,16,0,0
497454,2512,14.61,6,15279.0,21,16,0,0
497455,1571,14.16,54,16500.0,21,16,0,0
497456,1573,13.27,2,17085.0,21,16,0,0
