Unnamed: 0,TransactionNo,ProductNo,ProductName,Quantity,CustomerNo,Country,Date_day,Date_month,Date_year 
523624,537241,21452,2461,12,14293.0,21,4,0,0
529465,536874,84625A,1795,2,16891.0,21,2,0,0
525669,537434,22565,885,1,17434.0,21,4,0,0
512739,538308,21479,2613,8,14107.0,21,8,0,0
528638,537219,20749,165,1,14081.0,21,3,0,0
526846,537081,15056N,799,12,15332.0,13,3,0,0
524482,537374,72800E,50,6,17259.0,21,4,0,0
498450,539647,21744,2360,1,15460.0,21,16,0,0
501491,539451,22198,1314,4,13451.0,21,14,0,0
517236,537738,22411,1271,10,17706.0,21,6,0,0
508208,538533,22644,491,4,14796.0,21,10,0,0
505372,539053,22474,2375,1,16725.0,21,12,0,0
525812,537434,47566,1670,11,17434.0,21,4,0,0
512518,538248,22834,1130,3,18116.0,21,8,0,0
509063,538634,82486,20,4,14085.0,21,10,0,0
511557,538177,22041,1922,1,17177.0,21,8,0,0
511778,538177,72807B,2218,1,17177.0,21,8,0,0
516226,538153,18098C,1874,9,13153.0,21,7,0,0
535614,536592,21191,1325,5,16592.0,21,0,0,0
506787,538862,22629,2374,3,16710.0,21,11,0,0
531662,536638,21041,1971,6,16244.0,21,1,0,0
509975,538368,22532,1402,1,15503.0,21,9,0,0
523686,537250,84030E,829,4,12708.0,8,4,0,0
524072,537346,22732,46,18,15301.0,21,4,0,0
509742,538566,21621,2558,1,15566.0,21,10,0,0
528428,537209,22096,1803,1,14606.0,21,3,0,0
503121,539240,85036C,2056,24,15194.0,21,13,0,0
515312,538071,22336,774,3,12071.0,21,7,0,0
528060,537196,47566B,2450,3,15426.0,21,3,0,0
522207,537666,22198,1314,3,13666.0,21,5,0,0
529582,536876,22531,1398,3,12876.0,2,2,0,0
523530,537240,84913B,1470,2,16240.0,21,4,0,0
530735,536991,22337,121,4,15991.0,21,2,0,0
514218,537889,22472,2500,3,13319.0,21,7,0,0
505600,538707,22834,1130,4,17894.0,21,11,0,0
505182,539044,22877,1556,6,15727.0,21,12,0,0
526586,537051,22727,105,2,15708.0,21,3,0,0
517597,537773,21891,2481,2,16016.0,21,6,0,0
523278,537240,21219,2227,1,16240.0,21,4,0,0
525529,537434,21948,2178,1,17434.0,21,4,0,0
497527,539551,22466,849,24,12721.0,7,16,0,0
511965,538185,21791,2536,24,16265.0,21,8,0,0
524136,537354,21930,1272,2,12748.0,21,4,0,0
522770,537237,22297,1172,1,12237.0,21,4,0,0
502910,539213,20724,1964,10,12877.0,21,13,0,0
513679,538354,85230E,2401,24,16873.0,21,8,0,0
504228,538896,84823,700,8,16145.0,21,12,0,0
536341,C536548,22333,2025,-1,12472.0,8,0,0,0
528260,537202,22565,885,1,14506.0,21,3,0,0
507482,538865,21258,2515,1,13238.0,21,11,0,0
502343,539451,47590A,330,2,13451.0,21,14,0,0
503845,539311,22223,427,12,14643.0,21,13,0,0
494314,539933,20854,352,10,15235.0,21,19,0,0
528751,537224,70007,1193,1,13174.0,21,3,0,0
499048,539472,85227,2177,1,15581.0,21,15,0,0
495767,539718,20674,1096,1,14718.0,21,17,0,0
522178,537666,22095,1298,4,13666.0,21,5,0,0
524864,537393,22630,743,24,13089.0,21,4,0,0
494712,539958,90200D,1826,1,13958.0,21,19,0,0
500814,539437,22355,515,2,13437.0,21,14,0,0
512691,538307,22729,103,1,14667.0,21,8,0,0
496989,539708,22649,2395,1,16708.0,21,17,0,0
535914,536592,22976,598,2,16592.0,21,0,0,0
499095,539475,22755,2344,1,16686.0,21,15,0,0
505097,539040,48138,766,2,17214.0,21,12,0,0
533833,536412,21448,2,2,17920.0,21,0,0,0
528538,537214,47599A,1805,50,16422.0,21,3,0,0
524316,537369,22411,1271,1,17860.0,21,4,0,0
494842,539958,22775,1894,3,13958.0,21,19,0,0
520015,537603,22633,1135,36,14673.0,21,5,0,0
502945,539215,22583,1625,1,15574.0,21,13,0,0
525938,537434,90201B,270,1,17434.0,21,4,0,0
527598,537144,22759,2151,3,15880.0,21,3,0,0
524023,537334,22179,2111,4,16719.0,21,4,0,0
514259,537894,22331,2658,24,12621.0,8,7,0,0
535312,536569,84870B,324,1,16274.0,21,0,0,0
516943,537672,21527,1986,2,13050.0,21,6,0,0
520033,537604,22557,1849,12,13488.0,21,5,0,0
523959,537298,22187,1073,4,13497.0,21,4,0,0
501404,539451,21408,2377,2,13451.0,21,14,0,0
514058,C538350,82551,1328,-1,13798.0,21,8,0,0
521696,537654,22314,1574,1,13654.0,21,5,0,0
532226,536754,22274,878,3,14449.0,21,1,0,0
522949,537237,46118,989,1,12237.0,21,4,0,0
515207,538071,21914,331,3,12071.0,21,7,0,0
503143,539242,21208,1689,2,12242.0,21,13,0,0
500925,539437,22951,76,1,13437.0,21,14,0,0
507421,538880,22501,1707,3,15880.0,21,11,0,0
498779,C539640,21668,1995,-1,15311.0,21,16,0,0
509075,538635,21212,1635,1,17303.0,22,10,0,0
525630,537434,22376,96,2,17434.0,21,4,0,0
505207,539044,22961,1242,24,15727.0,21,12,0,0
496119,539736,21876,1881,3,15736.0,21,17,0,0
528866,537225,22582,1630,5,12748.0,21,3,0,0
499059,539473,85036A,1003,4,14911.0,5,15,0,0
521929,537666,82494L,2643,1,13666.0,21,5,0,0
513782,538361,22686,957,2,17757.0,21,8,0,0
511288,538520,21826,804,2,12520.0,8,9,0,0
498242,539631,22603,582,1,14631.0,21,16,0,0
503128,539240,84821,699,24,15194.0,21,13,0,0
510112,538371,22560,2479,5,15570.0,21,9,0,0
498989,539470,84802A,2584,2,14472.0,21,15,0,0
519570,537446,82482,2647,6,18055.0,21,5,0,0
500828,539437,22464,1152,3,13437.0,21,14,0,0
503745,539305,84945,1513,24,14334.0,21,13,0,0
497131,539489,21535,1980,120,16684.0,21,16,0,0
511895,538181,22069,415,12,17076.0,21,8,0,0
528402,537208,48187,760,1,15889.0,21,3,0,0
522817,537237,22530,1400,1,12237.0,21,4,0,0
521154,537640,47591D,1752,25,12640.0,7,5,0,0
496097,539735,82600,1525,1,13735.0,21,17,0,0
521490,537645,22196,2335,1,14645.0,21,5,0,0
532437,536783,85116,257,24,15061.0,21,1,0,0
513537,538351,21215,1229,1,14351.0,21,8,0,0
522722,537237,22114,1209,4,12237.0,21,4,0,0
530033,536938,20724,1964,20,14680.0,21,2,0,0
499885,539434,20676,1961,1,17434.0,21,14,0,0
512389,538208,21888,239,1,14037.0,21,8,0,0
511383,538174,22968,2060,8,12471.0,8,8,0,0
516688,C538114,21275,2707,-1,14217.0,21,7,0,0
519015,537852,22730,102,8,17340.0,21,6,0,0
502984,539217,22386,1263,10,15394.0,21,13,0,0
502593,539099,79000,1506,12,16670.0,21,13,0,0
509248,538639,22082,2040,2,17179.0,10,10,0,0
527082,537131,22155,2384,2,15716.0,21,3,0,0
498722,539590,22782,2120,8,14733.0,21,16,0,0
529081,536856,21892,2480,12,13370.0,21,2,0,0
522636,537237,21678,1650,1,12237.0,21,4,0,0
526838,537077,21355,2466,2,17062.0,21,3,0,0
510485,538419,21411,1017,1,16367.0,21,9,0,0
531122,536865,21813,1006,1,13865.0,21,2,0,0
510687,538497,17090A,1329,1,14684.0,21,9,0,0
505227,539045,21080,2213,4,17045.0,21,12,0,0
506354,538831,84879,162,160,18144.0,21,11,0,0
501580,539451,22737,2031,1,13451.0,21,14,0,0
499997,539434,21945,2390,1,17434.0,21,14,0,0
533052,536845,22271,881,2,17961.0,21,1,0,0
521030,537638,90161A,127,1,15638.0,21,5,0,0
511402,538176,85123A,654,64,17675.0,21,8,0,0
521041,537638,90214H,1342,1,15638.0,21,5,0,0
522193,537666,22161,1166,2,13666.0,21,5,0,0
515424,538071,22719,1122,6,12071.0,21,7,0,0
516935,537671,22728,104,4,13267.0,21,6,0,0
521061,537640,21329,733,7,12640.0,7,5,0,0
531774,536667,21739,640,6,15260.0,21,1,0,0
510598,538449,22314,1574,5,17085.0,21,9,0,0
514427,538000,79321,550,12,12748.0,21,7,0,0
533091,536846,82494L,2643,2,14573.0,21,1,0,0
515128,538071,21213,1636,2,12071.0,21,7,0,0
514100,537879,85123A,654,6,14243.0,21,7,0,0
518613,537823,22437,2200,1,15823.0,21,6,0,0
494375,539955,21481,857,5,14955.0,21,19,0,0
529319,536865,21790,2556,6,13865.0,21,2,0,0
494288,539920,22178,2513,12,14085.0,21,19,0,0
517353,537764,20963,146,1,16893.0,21,6,0,0
517384,537764,84809A,2595,6,16893.0,21,6,0,0
515206,538071,21912,2555,2,12071.0,21,7,0,0
521991,537666,85136C,1991,2,13666.0,21,5,0,0
501186,539447,22667,1920,12,12395.0,2,14,0,0
495355,539836,22557,1849,2,17894.0,21,18,0,0
495928,539725,22306,2289,6,17211.0,21,17,0,0
523508,537240,84006,1407,1,16240.0,21,4,0,0
505330,539050,22801,138,1,12577.0,7,12,0,0
506475,538843,22667,1920,2,16033.0,21,11,0,0
501818,539453,84970S,1147,2,14453.0,21,14,0,0
518837,537830,84971S,2334,24,13649.0,21,6,0,0
530665,536987,47503H,157,1,17198.0,21,2,0,0
505599,538707,22352,1391,2,17894.0,21,11,0,0
507696,538524,20966,2096,6,12524.0,8,10,0,0
523035,537237,85185B,1782,1,12237.0,21,4,0,0
502569,539098,22377,396,20,14841.0,21,13,0,0
514129,537882,22112,557,3,15079.0,21,7,0,0
496460,539741,82613A,1432,1,15741.0,21,17,0,0
520055,537604,22570,877,4,13488.0,21,5,0,0
500656,539437,21179,1543,1,13437.0,21,14,0,0
508748,538592,20679,801,4,15854.0,21,10,0,0
535425,536576,15056N,799,36,13777.0,21,0,0,0
506143,538814,84625C,340,14,15983.0,21,11,0,0
515908,538104,22747,1869,2,17950.0,21,7,0,0
514906,538064,21385,1225,2,15271.0,21,7,0,0
533622,536403,22867,1131,96,12791.0,14,0,0,0
533048,536845,20979,37,4,17961.0,21,1,0,0
515641,538071,20713,1262,1,12071.0,21,7,0,0
504997,539034,22112,557,1,16161.0,21,12,0,0
518324,537823,90036F,917,1,15823.0,21,6,0,0
517010,537680,22801,138,8,13599.0,21,6,0,0
535438,536578,22866,1134,24,17690.0,21,0,0,0
507410,538894,22144,563,2,16161.0,21,11,0,0
502227,539453,22366,748,1,14453.0,21,14,0,0
533190,536707,85132B,507,1,12915.0,21,1,0,0
509212,538638,85049A,2477,4,17231.0,21,10,0,0
499300,539470,21340,607,1,14472.0,21,15,0,0
513341,538349,22916,1192,1,16349.0,21,8,0,0
505453,C539031,22847,405,-1,12647.0,8,12,0,0
500162,539434,22867,1131,4,17434.0,21,14,0,0
515684,538077,20681,1808,1,14667.0,21,7,0,0
507808,538524,21985,1609,2,12524.0,8,10,0,0
524742,537388,22384,1384,20,17682.0,21,4,0,0
524577,537376,22142,565,12,16722.0,21,4,0,0
505555,538689,22158,22,8,13050.0,21,11,0,0
520140,537608,22554,1850,1,15024.0,21,5,0,0
535925,536592,35964,935,1,16592.0,21,0,0,0
496872,539738,85048,15,1,14738.0,21,17,0,0
509877,C538647,22467,1120,-1,15808.0,21,10,0,0
504484,538951,21754,1198,1,16782.0,21,12,0,0
494272,539920,22798,136,4,14085.0,21,19,0,0
523271,537240,21174,1880,2,16240.0,21,4,0,0
509032,538634,22737,2031,10,14085.0,21,10,0,0
514096,537879,85048,15,4,14243.0,21,7,0,0
531732,536643,20723,2393,1,14390.0,21,1,0,0
535953,536592,82551,1328,2,16592.0,21,0,0,0
529033,536851,22276,2571,36,12967.0,21,2,0,0
526437,537045,21174,1880,1,15038.0,21,3,0,0
519070,537852,21916,2115,15,17340.0,21,6,0,0
501228,539451,22867,1131,4,13451.0,21,14,0,0
519646,537463,21137,287,4,12681.0,7,5,0,0
495797,539718,21656,2043,1,14718.0,21,17,0,0
535479,536587,22466,849,12,14142.0,21,0,0,0
519762,537468,22747,1869,6,12567.0,7,5,0,0
501111,539443,22111,2106,24,14031.0,21,14,0,0
508810,538625,22553,1846,4,14544.0,21,10,0,0
510966,538510,21481,857,2,18004.0,21,9,0,0
512905,538346,82567,99,6,17865.0,21,8,0,0
503620,539293,21931,1273,10,18223.0,21,13,0,0
502229,539453,21115,2058,1,14453.0,21,14,0,0
515271,538071,22167,1594,1,12071.0,21,7,0,0
532525,536793,22570,877,4,16203.0,21,1,0,0
497051,C539710,82483,2630,-1,14769.0,21,17,0,0
515209,538071,21916,2115,3,12071.0,21,7,0,0
506046,538808,20713,1262,1,14057.0,21,11,0,0
531254,536609,82482,2647,6,17850.0,21,1,0,0
505231,539046,85049A,2477,1,17980.0,21,12,0,0
497522,539502,22616,1610,48,14099.0,21,16,0,0
521980,537666,85039B,2090,3,13666.0,21,5,0,0
522424,537604,21843,1963,24,13488.0,21,5,0,0
495628,539663,20956,1878,6,17961.0,21,17,0,0
515733,538078,21212,1635,24,16255.0,21,7,0,0
504884,539015,48194,754,4,15822.0,21,12,0,0
497572,539578,84991,78,480,13027.0,21,16,0,0
523883,537262,84406B,651,1,15039.0,21,4,0,0
499104,539475,20752,364,1,16686.0,21,15,0,0
527769,537156,82582,149,3,17858.0,21,3,0,0
525876,537434,84916,1128,1,17434.0,21,4,0,0
514883,538056,22482,377,12,17198.0,21,7,0,0
522403,537618,22423,2001,80,15061.0,21,5,0,0
494675,539958,85204,1158,2,13958.0,21,19,0,0
515405,538071,22651,1008,2,12071.0,21,7,0,0
533551,536398,22114,1209,4,13448.0,21,0,0,0
511063,538514,22176,343,2,15044.0,21,9,0,0
506187,538826,22751,888,2,12370.0,3,11,0,0
534115,536488,21592,2019,1,17897.0,21,0,0,0
528961,537195,21258,2515,8,15311.0,21,3,0,0
496416,539740,21035,2212,3,15740.0,21,17,0,0
520555,537638,21147,1256,1,15638.0,21,5,0,0
532985,536840,22961,1242,12,12738.0,8,1,0,0
500689,539437,21455,1645,1,13437.0,21,14,0,0
501709,539453,22665,1918,1,14453.0,21,14,0,0
501237,539451,22937,199,1,13451.0,21,14,0,0
495459,539856,22514,546,1,16856.0,21,18,0,0
509001,538631,22295,1168,72,13408.0,21,10,0,0
533341,536375,22752,2124,2,17850.0,21,0,0,0
496407,539740,85035B,554,1,15740.0,21,17,0,0
513409,538349,84031A,511,2,16349.0,21,8,0,0
504644,538995,22470,1173,36,13458.0,21,12,0,0
506615,538852,22666,1919,1,17372.0,21,11,0,0
527076,537131,22365,763,1,15716.0,21,3,0,0
499068,539473,85049E,2102,12,14911.0,5,15,0,0
498967,539470,20963,146,2,14472.0,21,15,0,0
497701,539588,21539,1962,1,14527.0,21,16,0,0
523071,537237,85099C,1259,1,12237.0,21,4,0,0
501074,539437,22662,1383,1,13437.0,21,14,0,0
496268,539738,21832,556,1,14738.0,21,17,0,0
525497,537434,21829,730,12,17434.0,21,4,0,0
535752,536592,22261,864,2,16592.0,21,0,0,0
508437,538566,15034,1663,2,15566.0,21,10,0,0
518403,537823,21125,2123,1,15823.0,21,6,0,0
531404,536623,72818,566,24,15601.0,21,1,0,0
528807,537224,22863,2362,1,13174.0,21,3,0,0
536253,536544,22111,2106,2,17544.0,21,0,0,0
523544,537240,85039A,2238,3,16240.0,21,4,0,0
516818,538086,21623,2561,1,12872.0,21,7,0,0
527878,537179,22111,2106,18,13767.0,21,3,0,0
498457,539647,22468,193,1,15460.0,21,16,0,0
507590,C538833,22356,514,-2,14680.0,21,11,0,0
529619,536876,22630,743,1,12876.0,2,2,0,0
504332,538910,21232,2392,12,17454.0,21,12,0,0
511311,538449,37449,490,1,17085.0,21,9,0,0
508471,538566,21015,704,1,15566.0,21,10,0,0
516510,538167,47591D,1752,2,14713.0,21,7,0,0
530449,536982,20961,2391,1,14982.0,21,2,0,0
504296,538903,21386,1224,12,13496.0,21,12,0,0
512550,538250,22333,2025,1,18118.0,21,8,0,0
509709,538679,22909,2140,4,16455.0,21,10,0,0
516948,537672,20972,1741,12,13050.0,21,6,0,0
510050,538369,21481,857,4,17251.0,21,9,0,0
530815,537023,72741,1068,2,16725.0,21,2,0,0
520461,537629,22444,1119,24,17419.0,21,5,0,0
519849,537534,22686,957,2,16534.0,21,5,0,0
522815,537237,22494,809,1,12237.0,21,4,0,0
522020,537666,90214L,1346,1,13666.0,21,5,0,0
496033,539731,84915,1129,100,14646.0,14,17,0,0
520660,537638,21975,1631,2,15638.0,21,5,0,0
522138,537666,21874,1013,1,13666.0,21,5,0,0
532135,536749,21154,1970,1,17976.0,21,1,0,0
527206,537135,22733,45,2,17059.0,21,3,0,0
522484,537227,10002,1218,24,17677.0,21,4,0,0
533952,536425,21411,1017,3,13758.0,21,0,0,0
527943,537192,22386,1263,1,16402.0,21,3,0,0
535681,536592,21846,1744,4,16592.0,21,0,0,0
503575,539285,20969,1939,4,15366.0,21,13,0,0
515900,538097,47590A,330,6,15192.0,21,7,0,0
514669,538035,22367,529,2,16065.0,21,7,0,0
498350,539636,22627,1471,4,12481.0,8,16,0,0
527194,537135,84029E,2000,1,17059.0,21,3,0,0
523150,537240,22548,1163,1,16240.0,21,4,0,0
509881,538524,90010B,299,1,12524.0,8,10,0,0
494457,539957,22616,1610,24,12585.0,8,19,0,0
505384,539053,22988,2364,1,16725.0,21,12,0,0
506021,538808,22716,460,24,14057.0,21,11,0,0
521352,537642,85099B,1265,11,17642.0,21,5,0,0
519625,537459,22549,1710,12,17470.0,21,5,0,0
507755,538524,21544,2318,3,12524.0,8,10,0,0
506006,538808,22704,2686,25,14057.0,21,11,0,0
499873,539434,90206A,1052,1,17434.0,21,14,0,0
494440,539957,21212,1635,24,12585.0,8,19,0,0
495330,539835,85123A,654,6,16477.0,21,18,0,0
497926,539595,22111,2106,6,15595.0,21,16,0,0
501105,539442,22300,621,6,16558.0,21,14,0,0
517899,537793,20726,1388,3,15032.0,21,6,0,0
529023,536848,21930,1272,100,13408.0,21,2,0,0
494539,539958,21200,1518,1,13958.0,21,19,0,0
500292,539436,21472,1299,1,16436.0,21,14,0,0
535874,536592,22810,2192,1,16592.0,21,0,0,0
499328,539437,22847,405,1,13437.0,21,14,0,0
509712,538683,21730,1039,1,14525.0,21,10,0,0
508621,538566,84029G,1293,4,15566.0,21,10,0,0
530357,536975,22705,2680,25,14911.0,5,2,0,0
514091,538153,22423,2001,2,13153.0,21,7,0,0
508392,538566,22344,1685,2,15566.0,21,10,0,0
496457,539741,47566,1670,1,15741.0,21,17,0,0
503289,539250,22641,2170,32,15157.0,21,13,0,0
523802,537255,22380,2475,5,14443.0,21,4,0,0
525256,537421,22728,104,1,17218.0,21,4,0,0
498610,539654,22158,22,7,17340.0,21,16,0,0
501852,539453,90177B,777,1,14453.0,21,14,0,0
536104,536597,21704,196,1,18011.0,21,0,0,0
515121,538071,21188,42,3,12071.0,21,7,0,0
506127,538814,22623,402,2,15983.0,21,11,0,0
529731,536876,84032A,510,8,12876.0,2,2,0,0
515702,538077,84580,1508,2,14667.0,21,7,0,0
517410,537765,22195,1310,1,14606.0,21,6,0,0
513845,538177,22624,1226,2,17177.0,21,8,0,0
515156,538071,21581,2309,1,12071.0,21,7,0,0
533294,536370,10002,1218,48,12583.0,7,0,0,0
509082,538635,22953,250,2,17303.0,22,10,0,0
534224,536520,21122,2208,1,14729.0,21,0,0,0
497999,539595,21033,1260,3,15595.0,21,16,0,0
506244,538826,21385,1225,24,12370.0,3,11,0,0
498646,539595,48184,750,1,15595.0,21,16,0,0
519407,537767,21258,2515,32,15100.0,21,6,0,0
520383,537624,21329,733,1,12748.0,21,5,0,0
513712,538354,21154,1970,10,16873.0,21,8,0,0
495275,539825,22111,2106,1,13825.0,21,18,0,0
510329,538382,22111,2106,1,17218.0,21,9,0,0
516133,538148,84029G,1293,6,13148.0,21,7,0,0
514530,538009,22966,1014,12,14911.0,5,7,0,0
506906,538866,21929,1264,2,17841.0,21,11,0,0
530580,536984,21673,2615,6,17841.0,21,2,0,0
521444,537643,20828,1040,1,16643.0,21,5,0,0
509659,538664,22086,1657,40,14733.0,21,10,0,0
513656,538353,84596G,2324,72,13798.0,21,8,0,0
522222,537666,20727,1381,1,13666.0,21,5,0,0
502364,539401,21258,2515,16,12709.0,8,14,0,0
509485,538657,22940,874,1,15867.0,21,10,0,0
499702,539414,21824,1643,3,16931.0,21,14,0,0
525684,537434,22589,472,3,17434.0,21,4,0,0
509780,538525,22423,2001,10,12540.0,17,10,0,0
501306,539451,85039A,2238,1,13451.0,21,14,0,0
527026,537128,22569,875,1,12841.0,21,3,0,0
503971,539320,85123A,654,24,14911.0,5,13,0,0
503565,539283,22727,105,4,14092.0,21,13,0,0
494508,539958,84661B,290,1,13958.0,21,19,0,0
512311,538206,90195A,1899,2,17827.0,21,8,0,0
498434,539643,51008,92,3,13643.0,21,16,0,0
517602,537773,22149,872,3,16016.0,21,6,0,0
495816,539718,22111,2106,1,14718.0,21,17,0,0
522878,537237,22736,2036,1,12237.0,21,4,0,0
518111,537818,22867,1131,12,12766.0,16,6,0,0
520715,537638,22203,1449,1,15638.0,21,5,0,0
528194,537201,22818,459,24,12472.0,8,3,0,0
508185,538533,22197,1868,2,14796.0,21,10,0,0
515941,538106,22942,573,1,17950.0,21,7,0,0
529161,536862,21890,2093,1,15862.0,21,2,0,0
507215,538883,22203,1449,1,14883.0,21,11,0,0
529672,536876,22902,2471,1,12876.0,2,2,0,0
533312,536373,71053,2607,6,17850.0,21,0,0,0
515480,538071,22956,34,1,12071.0,21,7,0,0
496194,539737,21935,2408,2,14737.0,21,17,0,0
535706,536592,21984,1611,1,16592.0,21,0,0,0
535176,536557,22041,1922,4,17841.0,21,0,0,0
535351,536569,22816,466,12,16274.0,21,0,0,0
499461,539337,22962,1241,12,13337.0,5,14,0,0
515077,538071,20754,2026,3,12071.0,21,7,0,0
508599,538566,35961,938,5,15566.0,21,10,0,0
505099,539040,21707,925,2,17214.0,21,12,0,0
506105,538811,85099B,1265,10,13178.0,21,11,0,0
502399,539446,22221,432,2,12705.0,8,14,0,0
524739,537388,20728,1382,10,17682.0,21,4,0,0
513404,538349,82599,854,1,16349.0,21,8,0,0
510839,538508,22560,2479,4,15998.0,21,9,0,0
521366,537643,21558,2306,2,16643.0,21,5,0,0
508898,538626,21463,1479,1,17338.0,21,10,0,0
514615,538013,22469,1174,4,17062.0,21,7,0,0
532617,536796,21135,2514,8,15574.0,21,1,0,0
535047,536544,21068,2524,1,17544.0,21,0,0,0
505956,538800,85123A,654,6,16458.0,21,11,0,0
523385,537240,21990,1491,4,16240.0,21,4,0,0
531079,536876,20902,2537,1,12876.0,2,2,0,0
530587,536984,22041,1922,6,17841.0,21,2,0,0
520271,537622,22961,1242,1,13173.0,21,5,0,0
533900,536415,22566,883,3,12838.0,21,0,0,0
506246,538826,22746,1872,1,12370.0,3,11,0,0
528594,537219,21902,1280,3,14081.0,21,3,0,0
515552,538071,84674,923,1,12071.0,21,7,0,0
505141,539042,21137,287,4,15062.0,21,12,0,0
510468,538419,82484,2632,2,16367.0,21,9,0,0
525511,537434,21899,996,1,17434.0,21,4,0,0
500376,539436,22189,655,1,16436.0,21,14,0,0
516212,538149,84510C,2174,2,17149.0,21,7,0,0
499226,539483,20969,1939,1,17218.0,21,15,0,0
511247,538518,21164,1201,4,14505.0,21,9,0,0
531255,536609,82494L,2643,6,17850.0,21,1,0,0
526032,537441,21874,1013,6,13564.0,21,4,0,0
519614,537458,84030E,829,4,17091.0,21,5,0,0
530885,537034,21086,2254,12,13081.0,21,2,0,0
508368,538566,22208,2636,1,15566.0,21,10,0,0
519437,537772,22607,2649,1,18043.0,21,6,0,0
529846,536876,20724,1964,3,12876.0,2,2,0,0
524732,537388,22469,1174,12,17682.0,21,4,0,0
512222,538201,22473,2501,2,15723.0,21,8,0,0
500294,539436,21481,857,2,16436.0,21,14,0,0
516356,538155,22413,1437,1,16907.0,21,7,0,0
500650,539437,21098,583,13,13437.0,21,14,0,0
509210,538638,22079,2034,2,17231.0,21,10,0,0
518688,537823,22736,2036,2,15823.0,21,6,0,0
518085,537813,22114,1209,8,18259.0,21,6,0,0
525476,537434,21705,197,2,17434.0,21,4,0,0
520510,537638,17003,410,3,15638.0,21,5,0,0
502173,539437,22777,1029,2,13437.0,21,14,0,0
503875,539314,22831,2591,6,13874.0,21,13,0,0
531641,536638,51014A,859,12,16244.0,21,1,0,0
510122,538371,21818,1045,2,15570.0,21,9,0,0
512678,538296,84970S,1147,12,13148.0,21,8,0,0
512728,538308,22667,1920,6,14107.0,21,8,0,0
518948,537844,72799F,1231,2,17999.0,21,6,0,0
500059,539434,22299,1712,1,17434.0,21,14,0,0
525597,537434,22244,23,1,17434.0,21,4,0,0
526957,537126,21243,1811,1,18118.0,21,3,0,0
535623,536592,21262,2599,1,16592.0,21,0,0,0
505154,539043,21733,1944,6,12928.0,21,12,0,0
506200,538826,47590A,330,2,12370.0,3,11,0,0
507309,538886,21989,1622,12,13846.0,21,11,0,0
524174,537359,22086,1657,12,14825.0,21,4,0,0
513749,538356,72802A,2066,18,14062.0,21,8,0,0
507971,538524,22893,1451,8,12524.0,8,10,0,0
494396,539955,22835,1208,2,14955.0,21,19,0,0
512423,538209,22746,1872,2,12748.0,21,8,0,0
500918,539437,22907,1620,1,13437.0,21,14,0,0
519952,537594,47559B,2449,20,12647.0,8,5,0,0
501236,539451,22915,158,1,13451.0,21,14,0,0
524595,537378,22697,1099,12,14911.0,5,4,0,0
519618,537459,22855,893,12,17470.0,21,5,0,0
515278,538071,22189,655,1,12071.0,21,7,0,0
527835,537160,22187,1073,4,14161.0,21,3,0,0
502724,539142,21122,2208,24,14849.0,21,13,0,0
534128,536488,22961,1242,1,17897.0,21,0,0,0
501146,539444,22810,2192,48,14146.0,21,14,0,0
526395,537042,21192,2588,3,13838.0,21,3,0,0
494303,539921,22207,986,1,12748.0,21,19,0,0
533024,536842,21033,1260,10,17552.0,21,1,0,0
519230,537868,22716,460,12,12433.0,15,6,0,0
500193,539434,71143,142,2,17434.0,21,14,0,0
515489,538071,35924,1141,1,12071.0,21,7,0,0
513728,538354,22927,1085,6,16873.0,21,8,0,0
518470,537823,21804,2593,2,15823.0,21,6,0,0
515132,538071,21251,729,2,12071.0,21,7,0,0
528701,537224,22086,1657,1,13174.0,21,3,0,0
503916,539317,22051,371,25,17392.0,21,13,0,0
499996,539434,21944,1290,1,17434.0,21,14,0,0
509657,538664,21232,2392,72,14733.0,21,10,0,0
517071,537688,21903,1417,12,17406.0,21,6,0,0
504063,539324,22529,1401,2,14985.0,21,13,0,0
528645,537219,84991,78,3,14081.0,21,3,0,0
524053,537335,22411,1271,1,15048.0,21,4,0,0
498010,539607,22966,1014,12,12681.0,7,16,0,0
517860,537792,21584,2027,12,16385.0,21,6,0,0
508589,538566,22910,1662,19,15566.0,21,10,0,0
534218,536520,22100,2313,1,14729.0,21,0,0,0
517109,537690,22708,2676,25,13983.0,21,6,0,0
515502,538071,71477,626,4,12071.0,21,7,0,0
529111,536859,21733,1944,2,12841.0,21,2,0,0
499168,539477,84030E,829,4,18245.0,21,15,0,0
502703,539118,21918,2112,12,15563.0,21,13,0,0
523341,537240,21828,805,3,16240.0,21,4,0,0
531480,536628,84029G,1293,6,17850.0,21,1,0,0
527042,537129,21892,2480,24,13506.0,21,3,0,0
515849,538095,22953,250,1,17097.0,17,7,0,0
496658,539750,22737,2031,3,13750.0,21,17,0,0
509989,538368,21121,2209,1,15503.0,21,9,0,0
507832,538524,22131,940,1,12524.0,8,10,0,0
532167,536750,82494L,2643,6,17850.0,21,1,0,0
505745,538722,82583,1205,4,17975.0,21,11,0,0
503744,539305,22845,2532,2,14334.0,21,13,0,0
518217,537823,22966,1014,2,15823.0,21,6,0,0
498234,539631,22579,2653,1,14631.0,21,16,0,0
509426,538652,21034,2030,3,17890.0,21,10,0,0
518400,537823,21107,657,1,15823.0,21,6,0,0
499286,539484,22109,987,16,15640.0,21,15,0,0
528734,537224,22632,1133,1,13174.0,21,3,0,0
